bundle,family,stage,model,source_file,bin_index,bin_axis,bin_start,bin_end,n_predictions,state_0_occupancy,state_1_occupancy,switch_count,switch_rate,mean_confidence,median_confidence,mean_entropy_bits,n_sequences
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,2,sample_index,18935.9,28193.850000000002,1110,0.11351351351351352,0.8864864864864865,48,0.04328223624887286,,,,37.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,3,sample_index,28193.850000000002,37451.8,1080,0.18703703703703703,0.812962962962963,97,0.08989805375347544,,,,36.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,4,sample_index,37451.8,46709.75,780,0.15128205128205127,0.8487179487179487,76,0.0975609756097561,,,,26.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,5,sample_index,46709.75,55967.700000000004,990,0.1808080808080808,0.8191919191919191,84,0.08493427704752275,,,,33.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,6,sample_index,55967.700000000004,65225.65000000001,870,0.25862068965517243,0.7413793103448276,48,0.05523590333716916,,,,29.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,7,sample_index,65225.65000000001,74483.6,750,0.39866666666666667,0.6013333333333334,64,0.08544726301735647,,,,25.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,8,sample_index,74483.6,83741.55,990,0.3373737373737374,0.6626262626262627,89,0.08998988877654196,,,,33.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,9,sample_index,83741.55,92999.5,1020,0.4843137254901961,0.515686274509804,139,0.1364082433758587,,,,34.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,10,sample_index,92999.5,102257.45000000001,840,0.3738095238095238,0.6261904761904762,47,0.05601907032181168,,,,28.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,11,sample_index,102257.45000000001,111515.40000000001,840,0.4511904761904762,0.5488095238095239,89,0.10607866507747318,,,,28.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,12,sample_index,111515.40000000001,120773.35,690,0.2768115942028985,0.7231884057971014,68,0.09869375907111756,,,,23.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,13,sample_index,120773.35,130031.30000000002,1230,0.5463414634146342,0.45365853658536587,126,0.10252237591537836,,,,41.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,14,sample_index,130031.30000000002,139289.25,1020,0.5058823529411764,0.49411764705882355,106,0.10402355250245339,,,,34.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,15,sample_index,139289.25,148547.2,720,0.46944444444444444,0.5305555555555556,93,0.12934631432545202,,,,24.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,16,sample_index,148547.2,157805.15000000002,1050,0.33904761904761904,0.660952380952381,103,0.09818875119161107,,,,35.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,17,sample_index,157805.15000000002,167063.1,780,0.31794871794871793,0.6820512820512821,106,0.13607188703465983,,,,26.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,18,sample_index,167063.1,176321.05000000002,1020,0.27941176470588236,0.7205882352941176,71,0.06967615309126594,,,,34.0
pipeline,x_loop,04_hsmm_using_cnn_embeddings,gpu_hsmm_duration,pipeline\pipeline\x_loop\04_hsmm_using_cnn_embeddings\20260505_093246_hsmm_together_x_loop_family\hsmm_predictions.npz,19,sample_index,176321.05000000002,185579.0,750,0.316,0.684,65,0.08678237650200267,,,,25.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,0,sample_index,0.0,9299.95,9300,0.0,1.0,0,0.0,0.514541092848265,0.5147276520729065,0.9993706623407765,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,1,sample_index,9299.95,18599.9,9300,0.0,1.0,0,0.0,0.5144648787603583,0.514652669429779,0.9993768912027958,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,2,sample_index,18599.9,27899.850000000002,9300,0.0,1.0,0,0.0,0.5143361172881178,0.5145465731620789,0.9993879915836081,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,3,sample_index,27899.850000000002,37199.8,9300,0.0,1.0,0,0.0,0.5142797032735681,0.5144397020339966,0.9993933870591862,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,4,sample_index,37199.8,46499.75,9300,0.0,1.0,0,0.0,0.5144148181907592,0.5146293938159943,0.9993828199901003,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,5,sample_index,46499.75,55799.700000000004,9300,0.0,1.0,0,0.0,0.5143543219950891,0.514542818069458,0.9993875887797455,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,6,sample_index,55799.700000000004,65099.65000000001,9300,0.0,1.0,0,0.0,0.5142702384405239,0.5144509077072144,0.999394778444446,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,7,sample_index,65099.65000000001,74399.6,9300,0.0,1.0,0,0.0,0.5141986335092975,0.5143569707870483,0.999400965651265,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,8,sample_index,74399.6,83699.55,9300,0.0,1.0,0,0.0,0.5142955044456707,0.5144751071929932,0.9993939196439177,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,9,sample_index,83699.55,92999.5,9300,0.0,1.0,0,0.0,0.5142711943964804,0.5144732296466827,0.9993956208214431,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,10,sample_index,92999.5,102299.45000000001,9300,0.0,1.0,0,0.0,0.5142136920587991,0.5144208371639252,0.9994005773288711,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,11,sample_index,102299.45000000001,111599.40000000001,9300,0.0,1.0,0,0.0,0.5141653381111801,0.5143327713012695,0.9994049186332186,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,12,sample_index,111599.40000000001,120899.35,9300,0.0,1.0,0,0.0,0.514238479977013,0.5144228637218475,0.9993994858692545,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,13,sample_index,120899.35,130199.30000000002,9300,0.0,1.0,0,0.0,0.5141894817095931,0.5144083499908447,0.9994032779233182,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,14,sample_index,130199.30000000002,139499.25,9300,0.0,1.0,0,0.0,0.5141673997012518,0.5143685936927795,0.9994052039443888,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,15,sample_index,139499.25,148799.2,9300,0.0,1.0,0,0.0,0.5141360863818917,0.5143013298511505,0.999408178895804,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,16,sample_index,148799.2,158099.15000000002,9300,0.0,1.0,0,0.0,0.5142143257971733,0.5144423544406891,0.9994022142725691,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,17,sample_index,158099.15000000002,167399.1,9300,0.0,1.0,0,0.0,0.5141402806774262,0.5143499076366425,0.9994081589246281,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,18,sample_index,167399.1,176699.05000000002,9300,0.0,1.0,0,0.0,0.5141122876123716,0.5143071711063385,0.9994105316642123,310.0
pipeline,x_loop,05_dmm,dmm,pipeline\pipeline\x_loop\05_dmm\20260505_094130_dmm_together_x_loop_family\predictions_dmm.npz,19,sample_index,176699.05000000002,185999.0,9300,0.0,1.0,0,0.0,0.5141092390975645,0.5142685770988464,0.9994110905800444,310.0
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,0,sample_index,0.0,750.7,751,0.4993342210386152,0.5006657789613849,292,0.3893333333333333,0.8366270319282135,0.8292789459228516,0.5452010013472927,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,1,sample_index,750.7,1501.4,751,0.625832223701731,0.374167776298269,286,0.38133333333333336,0.7616924326842063,0.8028956651687622,0.724316323992148,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,2,sample_index,1501.4,2252.1000000000004,751,0.6245006657789614,0.3754993342210386,267,0.356,0.7777657145349068,0.8111937046051025,0.6910250816047888,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,3,sample_index,2252.1000000000004,3002.8,750,0.56,0.44,294,0.3925233644859813,0.8130394461154937,0.8304491937160492,0.6059235438967153,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,4,sample_index,3002.8,3753.5,751,0.563249001331558,0.4367509986684421,289,0.38533333333333336,0.8487688587127766,0.8499370813369751,0.5180536872288164,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,5,sample_index,3753.5,4504.200000000001,751,0.5938748335552596,0.40612516644474034,288,0.384,0.8084036880104583,0.8284385800361633,0.6231686242090213,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,6,sample_index,4504.200000000001,5254.900000000001,750,0.6906666666666667,0.30933333333333335,261,0.3484646194926569,0.7653895610968272,0.8008162975311279,0.7275831311556369,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,7,sample_index,5254.900000000001,6005.6,751,0.6750998668442078,0.3249001331557923,260,0.3466666666666667,0.7827623246830409,0.8229752779006958,0.6846484157394753,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,8,sample_index,6005.6,6756.3,751,0.5858854860186418,0.4141145139813582,280,0.37333333333333335,0.8486448501778665,0.8560662269592285,0.5306174564909305,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,9,sample_index,6756.3,7507.0,750,0.564,0.436,298,0.3978638184245661,0.8296671075026194,0.8427419662475586,0.5738959302335612,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,10,sample_index,7507.0,8257.7,751,0.6524633821571239,0.34753661784287615,258,0.344,0.7683170874331509,0.7965903282165527,0.7114563066495649,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,11,sample_index,8257.7,9008.400000000001,751,0.725699067909454,0.27430093209054596,236,0.31466666666666665,0.7770403792632722,0.8250020742416382,0.69752469515592,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,12,sample_index,9008.400000000001,9759.1,751,0.62982689747004,0.37017310252996005,260,0.3466666666666667,0.8296060684359026,0.857235848903656,0.5739077345209633,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,13,sample_index,9759.1,10509.800000000001,750,0.5586666666666666,0.44133333333333336,303,0.4045393858477971,0.8620951859951019,0.8793963491916656,0.4849452083290715,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,14,sample_index,10509.800000000001,11260.5,751,0.5832223701731025,0.4167776298268975,273,0.364,0.8216002916845279,0.853611946105957,0.593116248213829,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,15,sample_index,11260.5,12011.2,751,0.7057256990679095,0.29427430093209056,216,0.288,0.7829845111157383,0.8276324272155762,0.6882801066612488,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,16,sample_index,12011.2,12761.900000000001,750,0.6213333333333333,0.37866666666666665,262,0.34979973297730305,0.8175868391990662,0.8666262924671173,0.6040876000113896,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,17,sample_index,12761.900000000001,13512.6,751,0.5406125166444741,0.459387483355526,280,0.37333333333333335,0.8575505169031623,0.8806518316268921,0.48790111100786016,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,18,sample_index,13512.6,14263.300000000001,751,0.5233022636484687,0.4766977363515313,288,0.384,0.8456074619261466,0.8789725303649902,0.5235665855146462,
pipeline,z_loop,01_cthmm,gpu_cthmm,pipeline\pipeline\z_loop\01_cthmm\20260505_102554_cthmm_together_z_loop_family\teacher_predictions.npz,19,sample_index,14263.300000000001,15014.0,751,0.6138482023968043,0.38615179760319573,288,0.384,0.7714457265864041,0.8102370500564575,0.7037676041977868,
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,0,sample_index,0.0,750.7,751,0.9760319573901465,0.023968042609853527,24,0.032,0.5078884592545175,0.5085597038269043,0.999804255042734,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,1,sample_index,750.7,1501.4,751,0.9720372836218375,0.02796271637816245,30,0.04,0.507494877562542,0.5081835389137268,0.9998215690117983,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,2,sample_index,1501.4,2252.1000000000004,751,0.9786950732356857,0.02130492676431425,22,0.029333333333333333,0.5072939317331174,0.5079331994056702,0.9998305474459724,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,3,sample_index,2252.1000000000004,3002.8,750,0.9826666666666667,0.017333333333333333,16,0.021361815754339118,0.5075348127683004,0.5082825422286987,0.9998205687230345,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,4,sample_index,3002.8,3753.5,751,1.0,0.0,0,0.0,0.5085784670674849,0.5086913108825684,0.9997849802669678,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,5,sample_index,3753.5,4504.200000000001,751,0.9866844207723036,0.013315579227696404,14,0.018666666666666668,0.5079146699010135,0.5082998871803284,0.9998101665840137,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,6,sample_index,4504.200000000001,5254.900000000001,750,0.9893333333333333,0.010666666666666666,12,0.01602136181575434,0.5076720539728801,0.5079834163188934,0.9998206616701256,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,7,sample_index,5254.900000000001,6005.6,751,0.9920106524633822,0.007989347536617843,8,0.010666666666666666,0.5076666544979009,0.5080219507217407,0.9998214142039612,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,8,sample_index,6005.6,6756.3,751,1.0,0.0,0,0.0,0.5082466283269951,0.5083447694778442,0.9998013241903762,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,9,sample_index,6756.3,7507.0,750,0.9746666666666667,0.025333333333333333,20,0.0267022696929239,0.5069341238339742,0.5075403153896332,0.9998480486981809,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,10,sample_index,7507.0,8257.7,751,0.966711051930759,0.033288948069241014,35,0.04666666666666667,0.5064933411925833,0.5071120858192444,0.9998631389159649,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,11,sample_index,8257.7,9008.400000000001,751,0.9680426098535286,0.03195739014647137,33,0.044,0.5065208498869691,0.507033109664917,0.9998634251755891,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,12,sample_index,9008.400000000001,9759.1,751,0.9707057256990679,0.02929427430093209,30,0.04,0.5064967056406481,0.507031261920929,0.9998653944172434,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,13,sample_index,9759.1,10509.800000000001,750,1.0,0.0,0,0.0,0.5077083376248678,0.507877379655838,0.999825495106008,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,14,sample_index,10509.800000000001,11260.5,751,0.9733688415446072,0.02663115845539281,17,0.02266666666666667,0.5071048319895322,0.5075544118881226,0.9998453862214293,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,15,sample_index,11260.5,12011.2,751,0.9853528628495339,0.014647137150466045,9,0.012,0.5068578916129355,0.5071558952331543,0.9998541604214668,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,16,sample_index,12011.2,12761.900000000001,750,0.976,0.024,14,0.018691588785046728,0.5068644291559855,0.507201224565506,0.9998546341996938,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,17,sample_index,12761.900000000001,13512.6,751,0.9973368841544608,0.002663115845539281,4,0.005333333333333333,0.5074763248033435,0.5076642036437988,0.9998338530156603,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,18,sample_index,13512.6,14263.300000000001,751,0.9547270306258322,0.045272969374167776,38,0.050666666666666665,0.5062691752666163,0.506722092628479,0.9998749775221599,108.0
pipeline,z_loop,02_cnn_gru_independent,cnn_gru,pipeline\pipeline\z_loop\02_cnn_gru_independent\20260505_102929_cnn_gru_together_z_loop_family\predictions_cnn_independent.npz,19,sample_index,14263.300000000001,15014.0,751,0.952063914780293,0.047936085219707054,32,0.042666666666666665,0.5057788117430341,0.5062445998191833,0.9998902349755137,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,0,sample_index,0.0,750.7,751,0.45139813581890814,0.5486018641810919,48,0.064,0.735951922546214,0.7571667432785034,0.7965008810487998,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,1,sample_index,750.7,1501.4,751,0.4167776298268975,0.5832223701731025,74,0.09866666666666667,0.7395643426003691,0.7592655420303345,0.7806955303139352,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,2,sample_index,1501.4,2252.1000000000004,751,0.41278295605858856,0.5872170439414115,58,0.07733333333333334,0.7494867781348298,0.7694406509399414,0.7658576079927265,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,3,sample_index,2252.1000000000004,3002.8,750,0.456,0.544,60,0.0801068090787717,0.7354952301184337,0.7607946395874023,0.7942265002893683,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,4,sample_index,3002.8,3753.5,751,0.5352862849533955,0.4647137150466045,44,0.058666666666666666,0.6969377816755191,0.7080000042915344,0.8488115304223396,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,5,sample_index,3753.5,4504.200000000001,751,0.4620505992010652,0.5379494007989347,73,0.09733333333333333,0.7182885090933341,0.7278385162353516,0.8196919430210692,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,6,sample_index,4504.200000000001,5254.900000000001,750,0.436,0.564,76,0.10146862483311081,0.743629484574,0.7679005861282349,0.7791120026400622,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,7,sample_index,5254.900000000001,6005.6,751,0.44873501997336884,0.5512649800266312,68,0.09066666666666667,0.7393897374206472,0.7590361833572388,0.7869602188341144,108.0
pipeline,z_loop,03_cnn_gru_teacher_assisted,cnn_gru,pipeline\pipeline\z_loop\03_cnn_gru_teacher_assisted\20260505_103215_cnn_gru_together_z_loop_family\predictions_cnn_teacher_assisted.npz,8,sample_index,6005.6,6756.3,751,0.5552596537949401,0.4447403462050599,48,0.064,0.6907002798885543,0.6930035948753357,0.8557233688105238,108.0
